goods_no,count,percent,_tc
1131220966,1598,0.000444,359875560
1130183021,1598,0.000444,359875560
1129861631,1598,0.000444,359875560
1129651471,1598,0.000444,359875560
1129443932,1598,0.000444,359875560
1129129481,1598,0.000444,359875560
1127515098,1598,0.000444,359875560
1126411880,1598,0.000444,359875560
1125702226,1598,0.000444,359875560
1121048196,1598,0.000444,359875560
1117870215,1598,0.000444,359875560
1117490588,1598,0.000444,359875560
1114872665,1598,0.000444,359875560
1112298775,1598,0.000444,359875560
1111388370,1598,0.000444,359875560
1108019692,1598,0.000444,359875560
1107184779,1598,0.000444,359875560
1106197686,1598,0.000444,359875560
1105204343,1598,0.000444,359875560
1103812631,1598,0.000444,359875560
1102131809,1598,0.000444,359875560
1100966536,1598,0.000444,359875560
1096406127,1598,0.000444,359875560
1095642943,1598,0.000444,359875560
1093096723,1598,0.000444,359875560
1089921175,1598,0.000444,359875560
1089017813,1598,0.000444,359875560
1085524441,1598,0.000444,359875560
1073584141,1598,0.000444,359875560
1072527746,1598,0.000444,359875560
1063218293,1598,0.000444,359875560
1063189557,1598,0.000444,359875560
1058203720,1598,0.000444,359875560
1055700580,1598,0.000444,359875560
1043352712,1598,0.000444,359875560
1038815373,1598,0.000444,359875560
1036654372,1598,0.000444,359875560
1035606445,1598,0.000444,359875560
1016634082,1598,0.000444,359875560
1015246301,1598,0.000444,359875560
1009953883,1598,0.000444,359875560
1968732,1596,0.000443,359875560
12486091,1596,0.000443,359875560
12476485,1596,0.000443,359875560
1132914921,1596,0.000443,359875560
1132528503,1596,0.000443,359875560
1132308013,1596,0.000443,359875560
1132086479,1596,0.000443,359875560
1131401125,1596,0.000443,359875560
1130763814,1596,0.000443,359875560
1130747634,1596,0.000443,359875560
1129394172,1596,0.000443,359875560
1127949378,1596,0.000443,359875560
1125712631,1596,0.000443,359875560
1124631230,1596,0.000443,359875560
1124595051,1596,0.000443,359875560
1121603011,1596,0.000443,359875560
1118520233,1596,0.000443,359875560
1116001068,1596,0.000443,359875560
1115429820,1596,0.000443,359875560
1114963330,1596,0.000443,359875560
1114280063,1596,0.000443,359875560
1111350979,1596,0.000443,359875560
1110049264,1596,0.000443,359875560
1102676685,1596,0.000443,359875560
1102465640,1596,0.000443,359875560
1101874712,1596,0.000443,359875560
1095639012,1596,0.000443,359875560
1093306402,1596,0.000443,359875560
1087751101,1596,0.000443,359875560
1069710362,1596,0.000443,359875560
1048571357,1596,0.000443,359875560
1025773708,1596,0.000443,359875560
1025363481,1596,0.000443,359875560
1017192817,1596,0.000443,359875560
3486454,1594,0.000443,359875560
2987800,1594,0.000443,359875560
12404281,1594,0.000443,359875560
11597432,1594,0.000443,359875560
1134323497,1594,0.000443,359875560
1132926018,1594,0.000443,359875560
1132911872,1594,0.000443,359875560
1132892846,1594,0.000443,359875560
1132726602,1594,0.000443,359875560
1132672254,1594,0.000443,359875560
1132649819,1594,0.000443,359875560
1132483198,1594,0.000443,359875560
1131412814,1594,0.000443,359875560
1131305202,1594,0.000443,359875560
1131167311,1594,0.000443,359875560
1130978176,1594,0.000443,359875560
1129623451,1594,0.000443,359875560
1129187847,1594,0.000443,359875560
1127950523,1594,0.000443,359875560
1126237228,1594,0.000443,359875560
1126057820,1594,0.000443,359875560
1126020425,1594,0.000443,359875560
1125721749,1594,0.000443,359875560
1123254813,1594,0.000443,359875560
1122368528,1594,0.000443,359875560
1117541943,1594,0.000443,359875560
1114266117,1594,0.000443,359875560
1108666798,1594,0.000443,359875560
1107849060,1594,0.000443,359875560
1107835054,1594,0.000443,359875560
1105557659,1594,0.000443,359875560
1100729870,1594,0.000443,359875560
1099938733,1594,0.000443,359875560
1098131947,1594,0.000443,359875560
1064608296,1594,0.000443,359875560
1062615687,1594,0.000443,359875560
1062084251,1594,0.000443,359875560
1052710069,1594,0.000443,359875560
1033542526,1594,0.000443,359875560
1032717513,1594,0.000443,359875560
10098948,1594,0.000443,359875560
1134860194,1592,0.000442,359875560
1134261405,1592,0.000442,359875560
1132705201,1592,0.000442,359875560
1132692657,1592,0.000442,359875560
1132287347,1592,0.000442,359875560
1132126029,1592,0.000442,359875560
1132083104,1592,0.000442,359875560
1132026814,1592,0.000442,359875560
1131465679,1592,0.000442,359875560
1130723088,1592,0.000442,359875560
1130717681,1592,0.000442,359875560
1129179200,1592,0.000442,359875560
1127732759,1592,0.000442,359875560
1126452393,1592,0.000442,359875560
1124388661,1592,0.000442,359875560
1124343928,1592,0.000442,359875560
1122612398,1592,0.000442,359875560
1116684197,1592,0.000442,359875560
1114945646,1592,0.000442,359875560
1111592708,1592,0.000442,359875560
1111397671,1592,0.000442,359875560
1110597273,1592,0.000442,359875560
1110104751,1592,0.000442,359875560
1110089806,1592,0.000442,359875560
1109144698,1592,0.000442,359875560
1107830678,1592,0.000442,359875560
1105580808,1592,0.000442,359875560
1105250288,1592,0.000442,359875560
1103692272,1592,0.000442,359875560
1100114212,1592,0.000442,359875560
1098159707,1592,0.000442,359875560
1080575812,1592,0.000442,359875560
1073642712,1592,0.000442,359875560
1068781054,1592,0.000442,359875560
1061393437,1592,0.000442,359875560
1057038284,1592,0.000442,359875560
1056031299,1592,0.000442,359875560
1038755524,1592,0.000442,359875560
1038475537,1592,0.000442,359875560
1035449903,1592,0.000442,359875560
1004199876,1592,0.000442,359875560
12502008,1590,0.000442,359875560
11373888,1590,0.000442,359875560
1133747598,1590,0.000442,359875560
1133453135,1590,0.000442,359875560
1132678795,1590,0.000442,359875560
1132500501,1590,0.000442,359875560
1132134059,1590,0.000442,359875560
1131213910,1590,0.000442,359875560
1130567310,1590,0.000442,359875560
1129950372,1590,0.000442,359875560
1129672912,1590,0.000442,359875560
1129175679,1590,0.000442,359875560
1128970649,1590,0.000442,359875560
1126488630,1590,0.000442,359875560
1125115869,1590,0.000442,359875560
1124368349,1590,0.000442,359875560
1120417132,1590,0.000442,359875560
1119694948,1590,0.000442,359875560
1119179959,1590,0.000442,359875560
1114936252,1590,0.000442,359875560
1114315697,1590,0.000442,359875560
1113923865,1590,0.000442,359875560
1112349799,1590,0.000442,359875560
1111562313,1590,0.000442,359875560
1110641188,1590,0.000442,359875560
1109287391,1590,0.000442,359875560
1108014044,1590,0.000442,359875560
1106183162,1590,0.000442,359875560
1103659957,1590,0.000442,359875560
1102853588,1590,0.000442,359875560
1102310621,1590,0.000442,359875560
1101598774,1590,0.000442,359875560
1100289576,1590,0.000442,359875560
1099941394,1590,0.000442,359875560
1076659306,1590,0.000442,359875560
1072717917,1590,0.000442,359875560
1069257911,1590,0.000442,359875560
1066539440,1590,0.000442,359875560
1061976982,1590,0.000442,359875560
1051842353,1590,0.000442,359875560
1050810835,1590,0.000442,359875560
1049859862,1590,0.000442,359875560
1021303867,1590,0.000442,359875560
1021128733,1590,0.000442,359875560
7959134,1588,0.000441,359875560
12503750,1588,0.000441,359875560
1135123274,1588,0.000441,359875560
1133700131,1588,0.000441,359875560
1132949696,1588,0.000441,359875560
1131707749,1588,0.000441,359875560
1131190208,1588,0.000441,359875560
1127415520,1588,0.000441,359875560
1126675444,1588,0.000441,359875560
1125789230,1588,0.000441,359875560
1123368966,1588,0.000441,359875560
1122822585,1588,0.000441,359875560
1121301151,1588,0.000441,359875560
1119488461,1588,0.000441,359875560
1117768352,1588,0.000441,359875560
1116949632,1588,0.000441,359875560
1115447452,1588,0.000441,359875560
1115271964,1588,0.000441,359875560
1114482447,1588,0.000441,359875560
1111534410,1588,0.000441,359875560
1110924523,1588,0.000441,359875560
1109631421,1588,0.000441,359875560
1108730944,1588,0.000441,359875560
1108671191,1588,0.000441,359875560
1108531145,1588,0.000441,359875560
1108515292,1588,0.000441,359875560
1106980066,1588,0.000441,359875560
1105567756,1588,0.000441,359875560
1105084018,1588,0.000441,359875560
1103827173,1588,0.000441,359875560
1102922398,1588,0.000441,359875560
1099079357,1588,0.000441,359875560
1091320907,1588,0.000441,359875560
1084378878,1588,0.000441,359875560
1083568187,1588,0.000441,359875560
1080873848,1588,0.000441,359875560
1079090164,1588,0.000441,359875560
1068475128,1588,0.000441,359875560
1058557504,1588,0.000441,359875560
1058408528,1588,0.000441,359875560
1047480371,1588,0.000441,359875560
1016243236,1588,0.000441,359875560
10076797,1588,0.000441,359875560
10051841,1588,0.000441,359875560
615897,1586,0.000441,359875560
1134070462,1586,0.000441,359875560
1133404564,1586,0.000441,359875560
1132900823,1586,0.000441,359875560
1132080518,1586,0.000441,359875560
1131472461,1586,0.000441,359875560
1130934677,1586,0.000441,359875560
1130557209,1586,0.000441,359875560
1129486800,1586,0.000441,359875560
1127752532,1586,0.000441,359875560
1126267321,1586,0.000441,359875560
1125154166,1586,0.000441,359875560
1123165376,1586,0.000441,359875560
1121647452,1586,0.000441,359875560
1119739532,1586,0.000441,359875560
1119506688,1586,0.000441,359875560
1117860210,1586,0.000441,359875560
1117824640,1586,0.000441,359875560
1114050461,1586,0.000441,359875560
1111299891,1586,0.000441,359875560
1109631330,1586,0.000441,359875560
1103838320,1586,0.000441,359875560
1101228454,1586,0.000441,359875560
1087706695,1586,0.000441,359875560
1076918271,1586,0.000441,359875560
1075567970,1586,0.000441,359875560
1069896217,1586,0.000441,359875560
1069893365,1586,0.000441,359875560
1058229520,1586,0.000441,359875560
1041978602,1586,0.000441,359875560
12503746,1584,0.00044,359875560
12489806,1584,0.00044,359875560
12487551,1584,0.00044,359875560
1133629799,1584,0.00044,359875560
1132965637,1584,0.00044,359875560
1132501989,1584,0.00044,359875560
1132349653,1584,0.00044,359875560
1132097889,1584,0.00044,359875560
1131428343,1584,0.00044,359875560
1131165678,1584,0.00044,359875560
1129706673,1584,0.00044,359875560
1129633814,1584,0.00044,359875560
1128970254,1584,0.00044,359875560
1127968536,1584,0.00044,359875560
1127154671,1584,0.00044,359875560
1120717538,1584,0.00044,359875560
1117216799,1584,0.00044,359875560
1116203342,1584,0.00044,359875560
1114212156,1584,0.00044,359875560
1113400644,1584,0.00044,359875560
1112983401,1584,0.00044,359875560
1111390466,1584,0.00044,359875560
1110607232,1584,0.00044,359875560
1110094659,1584,0.00044,359875560
1109587298,1584,0.00044,359875560
1105110789,1584,0.00044,359875560
1104609527,1584,0.00044,359875560
1100339742,1584,0.00044,359875560
1087767825,1584,0.00044,359875560
1086819117,1584,0.00044,359875560
1079249086,1584,0.00044,359875560
1073364998,1584,0.00044,359875560
1072676727,1584,0.00044,359875560
1068685299,1584,0.00044,359875560
1067719640,1584,0.00044,359875560
1062765285,1584,0.00044,359875560
1056157298,1584,0.00044,359875560
1025368109,1584,0.00044,359875560
8685897,1582,0.00044,359875560
12502240,1582,0.00044,359875560
12459170,1582,0.00044,359875560
12060165,1582,0.00044,359875560
1134157049,1582,0.00044,359875560
1133961569,1582,0.00044,359875560
1132944940,1582,0.00044,359875560
1132506357,1582,0.00044,359875560
1132500485,1582,0.00044,359875560
1132349670,1582,0.00044,359875560
1132339225,1582,0.00044,359875560
1132320793,1582,0.00044,359875560
1132106491,1582,0.00044,359875560
1132089954,1582,0.00044,359875560
1131907596,1582,0.00044,359875560
1131205623,1582,0.00044,359875560
1131013787,1582,0.00044,359875560
1129616890,1582,0.00044,359875560
1127419510,1582,0.00044,359875560
1127265861,1582,0.00044,359875560
1125120212,1582,0.00044,359875560
1125051209,1582,0.00044,359875560
1117792988,1582,0.00044,359875560
1117325997,1582,0.00044,359875560
1116017391,1582,0.00044,359875560
1115990797,1582,0.00044,359875560
1114297346,1582,0.00044,359875560
1114272746,1582,0.00044,359875560
1114191655,1582,0.00044,359875560
1112313974,1582,0.00044,359875560
1111351875,1582,0.00044,359875560
1110085458,1582,0.00044,359875560
1108731452,1582,0.00044,359875560
1107715144,1582,0.00044,359875560
1107142665,1582,0.00044,359875560
1106227750,1582,0.00044,359875560
1105603095,1582,0.00044,359875560
1096436977,1582,0.00044,359875560
1093923340,1582,0.00044,359875560
1089212701,1582,0.00044,359875560
1084921923,1582,0.00044,359875560
1077639899,1582,0.00044,359875560
1074092694,1582,0.00044,359875560
1070711789,1582,0.00044,359875560
1069276190,1582,0.00044,359875560
1055704694,1582,0.00044,359875560
1055141769,1582,0.00044,359875560
1052930037,1582,0.00044,359875560
1030125753,1582,0.00044,359875560
1024364854,1582,0.00044,359875560
9128985,1580,0.000439,359875560
1134135522,1580,0.000439,359875560
1134094057,1580,0.000439,359875560
1133721963,1580,0.000439,359875560
1133706063,1580,0.000439,359875560
1133652699,1580,0.000439,359875560
1133475091,1580,0.000439,359875560
1133302278,1580,0.000439,359875560
1133294067,1580,0.000439,359875560
1132267025,1580,0.000439,359875560
1132093975,1580,0.000439,359875560
1131246846,1580,0.000439,359875560
1131212337,1580,0.000439,359875560
1130487444,1580,0.000439,359875560
1129896745,1580,0.000439,359875560
1127995609,1580,0.000439,359875560
1126225509,1580,0.000439,359875560
1124864870,1580,0.000439,359875560
1124421796,1580,0.000439,359875560
1123188252,1580,0.000439,359875560
1123102008,1580,0.000439,359875560
1118897541,1580,0.000439,359875560
1118516942,1580,0.000439,359875560
1117852680,1580,0.000439,359875560
1116682715,1580,0.000439,359875560
1115752164,1580,0.000439,359875560
1115729719,1580,0.000439,359875560
1114966062,1580,0.000439,359875560
1113569069,1580,0.000439,359875560
1112081805,1580,0.000439,359875560
1110126823,1580,0.000439,359875560
1107887822,1580,0.000439,359875560
1106209676,1580,0.000439,359875560
1104790164,1580,0.000439,359875560
1104069759,1580,0.000439,359875560
1103131008,1580,0.000439,359875560
1102733972,1580,0.000439,359875560
1087080824,1580,0.000439,359875560
1074045699,1580,0.000439,359875560
1068850672,1580,0.000439,359875560
1068085806,1580,0.000439,359875560
1063390450,1580,0.000439,359875560
1061843708,1580,0.000439,359875560
1055498638,1580,0.000439,359875560
1053800369,1580,0.000439,359875560
1048792292,1580,0.000439,359875560
8813532,1578,0.000438,359875560
7871996,1578,0.000438,359875560
1133504851,1578,0.000438,359875560
1132486494,1578,0.000438,359875560
1132068611,1578,0.000438,359875560
11316328,1578,0.000438,359875560
1129929867,1578,0.000438,359875560
1129641204,1578,0.000438,359875560
1128535258,1578,0.000438,359875560
1126475986,1578,0.000438,359875560
1124678632,1578,0.000438,359875560
1123095286,1578,0.000438,359875560
1119431089,1578,0.000438,359875560
1118921175,1578,0.000438,359875560
1117490489,1578,0.000438,359875560
1117345405,1578,0.000438,359875560
1109385980,1578,0.000438,359875560
1108878842,1578,0.000438,359875560
1106704237,1578,0.000438,359875560
1100524570,1578,0.000438,359875560
1094598576,1578,0.000438,359875560
1087076877,1578,0.000438,359875560
1076896200,1578,0.000438,359875560
1072612165,1578,0.000438,359875560
1069069806,1578,0.000438,359875560
1068908844,1578,0.000438,359875560
1067466245,1578,0.000438,359875560
1055942285,1578,0.000438,359875560
1044927548,1578,0.000438,359875560
1030559255,1578,0.000438,359875560
12500106,1576,0.000438,359875560
12080059,1576,0.000438,359875560
1132573575,1576,0.000438,359875560
1132468203,1576,0.000438,359875560
1132267037,1576,0.000438,359875560
1130711231,1576,0.000438,359875560
1130481458,1576,0.000438,359875560
1125759592,1576,0.000438,359875560
1120772532,1576,0.000438,359875560
1119728015,1576,0.000438,359875560
1119473583,1576,0.000438,359875560
1119171263,1576,0.000438,359875560
1114305529,1576,0.000438,359875560
1114271789,1576,0.000438,359875560
1114207648,1576,0.000438,359875560
1105193451,1576,0.000438,359875560
1105101792,1576,0.000438,359875560
1103007017,1576,0.000438,359875560
1099214321,1576,0.000438,359875560
1096005904,1576,0.000438,359875560
1083495728,1576,0.000438,359875560
1082330831,1576,0.000438,359875560
1076592399,1576,0.000438,359875560
1073199136,1576,0.000438,359875560
1062017113,1576,0.000438,359875560
1060645276,1576,0.000438,359875560
1052576380,1576,0.000438,359875560
1042309081,1576,0.000438,359875560
10289946,1576,0.000438,359875560
7535754,1574,0.000437,359875560
3002838,1574,0.000437,359875560
12503031,1574,0.000437,359875560
12138032,1574,0.000437,359875560
1133967136,1574,0.000437,359875560
1131513415,1574,0.000437,359875560
1131502924,1574,0.000437,359875560
1130983561,1574,0.000437,359875560
1130978314,1574,0.000437,359875560
1128985700,1574,0.000437,359875560
1128003833,1574,0.000437,359875560
1127769137,1574,0.000437,359875560
1127425702,1574,0.000437,359875560
1125146706,1574,0.000437,359875560
1124799404,1574,0.000437,359875560
1124421709,1574,0.000437,359875560
1121396375,1574,0.000437,359875560
1121383574,1574,0.000437,359875560
1120812616,1574,0.000437,359875560
1118369765,1574,0.000437,359875560
1113245454,1574,0.000437,359875560
1109855533,1574,0.000437,359875560
1108972502,1574,0.000437,359875560
1108577013,1574,0.000437,359875560
1107815989,1574,0.000437,359875560
1107658546,1574,0.000437,359875560
1106255343,1574,0.000437,359875560
1105194999,1574,0.000437,359875560
1103829134,1574,0.000437,359875560
1100521134,1574,0.000437,359875560
1099017700,1574,0.000437,359875560
1094539064,1574,0.000437,359875560
1093088292,1574,0.000437,359875560
1088855241,1574,0.000437,359875560
1077224583,1574,0.000437,359875560
1074785321,1574,0.000437,359875560
1074261893,1574,0.000437,359875560
1072327997,1574,0.000437,359875560
1069009159,1574,0.000437,359875560
1068097039,1574,0.000437,359875560
1053385605,1574,0.000437,359875560
1048810293,1574,0.000437,359875560
1048548117,1574,0.000437,359875560
1028771027,1574,0.000437,359875560
1024923377,1574,0.000437,359875560
1014789904,1574,0.000437,359875560
3905386,1572,0.000437,359875560
2936761,1572,0.000437,359875560
1132859690,1572,0.000437,359875560
1132557539,1572,0.000437,359875560
1131501237,1572,0.000437,359875560
1130952441,1572,0.000437,359875560
1130779902,1572,0.000437,359875560
1130340928,1572,0.000437,359875560
1129441411,1572,0.000437,359875560
1127666633,1572,0.000437,359875560
1127211984,1572,0.000437,359875560
1122339323,1572,0.000437,359875560
1121069076,1572,0.000437,359875560
1119702447,1572,0.000437,359875560
1117014257,1572,0.000437,359875560
1115947326,1572,0.000437,359875560
1114653543,1572,0.000437,359875560
1113998346,1572,0.000437,359875560
1112974951,1572,0.000437,359875560
1110704061,1572,0.000437,359875560
1109932099,1572,0.000437,359875560
1108836396,1572,0.000437,359875560
1107834902,1572,0.000437,359875560
1106028749,1572,0.000437,359875560
1101873986,1572,0.000437,359875560
1099933753,1572,0.000437,359875560
1099018007,1572,0.000437,359875560
1099007926,1572,0.000437,359875560
1095482223,1572,0.000437,359875560
1094594682,1572,0.000437,359875560
1094036490,1572,0.000437,359875560
1089214977,1572,0.000437,359875560
1069199733,1572,0.000437,359875560
1063988761,1572,0.000437,359875560
1057824409,1572,0.000437,359875560
1012947268,1572,0.000437,359875560
2609799,1570,0.000436,359875560
12494844,1570,0.000436,359875560
1134873081,1570,0.000436,359875560
1134318469,1570,0.000436,359875560
1134306187,1570,0.000436,359875560
1133475115,1570,0.000436,359875560
1131264363,1570,0.000436,359875560
1131214224,1570,0.000436,359875560
1130557608,1570,0.000436,359875560
1129920381,1570,0.000436,359875560
1127271109,1570,0.000436,359875560
1126272748,1570,0.000436,359875560
1124414544,1570,0.000436,359875560
1123981274,1570,0.000436,359875560
1118922958,1570,0.000436,359875560
1116931885,1570,0.000436,359875560
1115751656,1570,0.000436,359875560
1109503069,1570,0.000436,359875560
1108925955,1570,0.000436,359875560
1106941663,1570,0.000436,359875560
1106892459,1570,0.000436,359875560
1106061752,1570,0.000436,359875560
1104942535,1570,0.000436,359875560
1104788216,1570,0.000436,359875560
1103976087,1570,0.000436,359875560
1101465613,1570,0.000436,359875560
1100741427,1570,0.000436,359875560
1078011733,1570,0.000436,359875560
1076569437,1570,0.000436,359875560
1064602329,1570,0.000436,359875560
1063311274,1570,0.000436,359875560
1060311563,1570,0.000436,359875560
1045120515,1570,0.000436,359875560
1018297731,1570,0.000436,359875560
7083332,1568,0.000436,359875560
6147173,1568,0.000436,359875560
1132083023,1568,0.000436,359875560
1132082215,1568,0.000436,359875560
1131457047,1568,0.000436,359875560
1131247834,1568,0.000436,359875560
1131213191,1568,0.000436,359875560
1129674780,1568,0.000436,359875560
1129039622,1568,0.000436,359875560
1127980313,1568,0.000436,359875560
1127968692,1568,0.000436,359875560
1127962760,1568,0.000436,359875560
1127257218,1568,0.000436,359875560
1125780010,1568,0.000436,359875560
1125765778,1568,0.000436,359875560
1124844342,1568,0.000436,359875560
1124808081,1568,0.000436,359875560
1124345852,1568,0.000436,359875560
1123384037,1568,0.000436,359875560
1120450048,1568,0.000436,359875560
1118937686,1568,0.000436,359875560
1118081013,1568,0.000436,359875560
1117535141,1568,0.000436,359875560
1117021275,1568,0.000436,359875560
1114290373,1568,0.000436,359875560
1113770545,1568,0.000436,359875560
1113570072,1568,0.000436,359875560
1113569759,1568,0.000436,359875560
1113568195,1568,0.000436,359875560
1110948185,1568,0.000436,359875560
1105188428,1568,0.000436,359875560
1104920556,1568,0.000436,359875560
1104913721,1568,0.000436,359875560
1104894800,1568,0.000436,359875560
1101711472,1568,0.000436,359875560
1094582981,1568,0.000436,359875560
1087787393,1568,0.000436,359875560
1079190111,1568,0.000436,359875560
1076952036,1568,0.000436,359875560
1072491195,1568,0.000436,359875560
1067722587,1568,0.000436,359875560
1034072586,1568,0.000436,359875560
1002195781,1568,0.000436,359875560
11856630,1566,0.000435,359875560
1134111454,1566,0.000435,359875560
1134084582,1566,0.000435,359875560
1132511938,1566,0.000435,359875560
1130766485,1566,0.000435,359875560
1130537641,1566,0.000435,359875560
1129456380,1566,0.000435,359875560
1128877044,1566,0.000435,359875560
1124415441,1566,0.000435,359875560
1122888432,1566,0.000435,359875560
1118840224,1566,0.000435,359875560
1118797010,1566,0.000435,359875560
1118526895,1566,0.000435,359875560
1115915488,1566,0.000435,359875560
1115418924,1566,0.000435,359875560
1112971189,1566,0.000435,359875560
1110873184,1566,0.000435,359875560
1108026381,1566,0.000435,359875560
1105565391,1566,0.000435,359875560
1105219757,1566,0.000435,359875560
1104596804,1566,0.000435,359875560
1104122990,1566,0.000435,359875560
1101421601,1566,0.000435,359875560
1101404375,1566,0.000435,359875560
1099914148,1566,0.000435,359875560
1088315255,1566,0.000435,359875560
1080159037,1566,0.000435,359875560
1052945628,1566,0.000435,359875560
1030332236,1566,0.000435,359875560
1026664500,1566,0.000435,359875560
1000960639,1566,0.000435,359875560
3234743,1564,0.000435,359875560
1133455659,1564,0.000435,359875560
1132898662,1564,0.000435,359875560
1132747427,1564,0.000435,359875560
1132488009,1564,0.000435,359875560
1132079643,1564,0.000435,359875560
1131242323,1564,0.000435,359875560
1129946594,1564,0.000435,359875560
1129853294,1564,0.000435,359875560
1129141181,1564,0.000435,359875560
1128873769,1564,0.000435,359875560
1127988114,1564,0.000435,359875560
1127979613,1564,0.000435,359875560
1124629323,1564,0.000435,359875560
1123341913,1564,0.000435,359875560
1122804913,1564,0.000435,359875560
1121574045,1564,0.000435,359875560
1121060342,1564,0.000435,359875560
1117598010,1564,0.000435,359875560
1117042154,1564,0.000435,359875560
1116731108,1564,0.000435,359875560
1115992229,1564,0.000435,359875560
1112300864,1564,0.000435,359875560
1109858060,1564,0.000435,359875560
1107597253,1564,0.000435,359875560
1106099208,1564,0.000435,359875560
1105579695,1564,0.000435,359875560
1104722196,1564,0.000435,359875560
1102267294,1564,0.000435,359875560
1101883989,1564,0.000435,359875560
1100537445,1564,0.000435,359875560
1096432349,1564,0.000435,359875560
1093112672,1564,0.000435,359875560
1087947413,1564,0.000435,359875560
1086617274,1564,0.000435,359875560
1075175049,1564,0.000435,359875560
1072603099,1564,0.000435,359875560
10711671,1564,0.000435,359875560
1069451470,1564,0.000435,359875560
1062565882,1564,0.000435,359875560
1061903570,1564,0.000435,359875560
1060916597,1564,0.000435,359875560
1052855383,1564,0.000435,359875560
1046276864,1564,0.000435,359875560
1040988920,1564,0.000435,359875560
1028763846,1564,0.000435,359875560
1019958451,1564,0.000435,359875560
1018297716,1564,0.000435,359875560
7752652,1562,0.000434,359875560
7744528,1562,0.000434,359875560
7708463,1562,0.000434,359875560
1134128871,1562,0.000434,359875560
1132555784,1562,0.000434,359875560
1130513307,1562,0.000434,359875560
1130297436,1562,0.000434,359875560
1129944665,1562,0.000434,359875560
1129621214,1562,0.000434,359875560
1129456079,1562,0.000434,359875560
1128885624,1562,0.000434,359875560
1128007869,1562,0.000434,359875560
1127737491,1562,0.000434,359875560
1127530870,1562,0.000434,359875560
1126589775,1562,0.000434,359875560
1126485312,1562,0.000434,359875560
1126202530,1562,0.000434,359875560
1126032441,1562,0.000434,359875560
1124661772,1562,0.000434,359875560
1124607689,1562,0.000434,359875560
1121421902,1562,0.000434,359875560
1120733865,1562,0.000434,359875560
1119408892,1562,0.000434,359875560
1119132317,1562,0.000434,359875560
1117013076,1562,0.000434,359875560
1115729720,1562,0.000434,359875560
1111527993,1562,0.000434,359875560
1109773014,1562,0.000434,359875560
1105582067,1562,0.000434,359875560
1105088660,1562,0.000434,359875560
1102305899,1562,0.000434,359875560
1100056320,1562,0.000434,359875560
1093910986,1562,0.000434,359875560
1092900194,1562,0.000434,359875560
1091119327,1562,0.000434,359875560
1091084238,1562,0.000434,359875560
1089908752,1562,0.000434,359875560
1084641909,1562,0.000434,359875560
1072422248,1562,0.000434,359875560
1061898578,1562,0.000434,359875560
1060219672,1562,0.000434,359875560
1058948138,1562,0.000434,359875560
1045205032,1562,0.000434,359875560
1008746404,1562,0.000434,359875560
9298364,1560,0.000433,359875560
9051719,1560,0.000433,359875560
3498101,1560,0.000433,359875560
12500053,1560,0.000433,359875560
1134347246,1560,0.000433,359875560
1133937926,1560,0.000433,359875560
1133880572,1560,0.000433,359875560
1132916668,1560,0.000433,359875560
1132904286,1560,0.000433,359875560
1131250689,1560,0.000433,359875560
1129471334,1560,0.000433,359875560
1125143380,1560,0.000433,359875560
1124787241,1560,0.000433,359875560
1124049694,1560,0.000433,359875560
1123978605,1560,0.000433,359875560
1122907737,1560,0.000433,359875560
1122375789,1560,0.000433,359875560
1121669109,1560,0.000433,359875560
1121416778,1560,0.000433,359875560
1119956793,1560,0.000433,359875560
1116213901,1560,0.000433,359875560
1115213243,1560,0.000433,359875560
1113999920,1560,0.000433,359875560
1109855456,1560,0.000433,359875560
1109028432,1560,0.000433,359875560
1105195785,1560,0.000433,359875560
1104616682,1560,0.000433,359875560
1104602576,1560,0.000433,359875560
1102923247,1560,0.000433,359875560
1100566461,1560,0.000433,359875560
1099453265,1560,0.000433,359875560
1098139233,1560,0.000433,359875560
1072346401,1560,0.000433,359875560
1062130444,1560,0.000433,359875560
1061144647,1560,0.000433,359875560
1060500135,1560,0.000433,359875560
1052729083,1560,0.000433,359875560
9407794,1558,0.000433,359875560
12111942,1558,0.000433,359875560
12099306,1558,0.000433,359875560
1133455536,1558,0.000433,359875560
1132527587,1558,0.000433,359875560
1131497953,1558,0.000433,359875560
1131001807,1558,0.000433,359875560
1130294538,1558,0.000433,359875560
1129929340,1558,0.000433,359875560
1129617020,1558,0.000433,359875560
1128972698,1558,0.000433,359875560
1128944460,1558,0.000433,359875560
1128911238,1558,0.000433,359875560
1126886396,1558,0.000433,359875560
1125992721,1558,0.000433,359875560
1124861680,1558,0.000433,359875560
11212922,1558,0.000433,359875560
1118892963,1558,0.000433,359875560
1111388237,1558,0.000433,359875560
1110969014,1558,0.000433,359875560
1109901674,1558,0.000433,359875560
1108731183,1558,0.000433,359875560
1107711201,1558,0.000433,359875560
1106743663,1558,0.000433,359875560
1096421720,1558,0.000433,359875560
1088878103,1558,0.000433,359875560
1084959330,1558,0.000433,359875560
1058659515,1558,0.000433,359875560
1058220960,1558,0.000433,359875560
1044808523,1558,0.000433,359875560
1044155399,1558,0.000433,359875560
1030799405,1558,0.000433,359875560
1017779723,1558,0.000433,359875560
1001865307,1558,0.000433,359875560
8468140,1556,0.000432,359875560
8407488,1556,0.000432,359875560
1133129864,1556,0.000432,359875560
1131349653,1556,0.000432,359875560
1128512897,1556,0.000432,359875560
